FIPS,State,County,REDEMP_SNAPS12,REDEMP_SNAPS16,PCH_REDEMP_SNAPS_12_16,PCT_SNAP12,PCT_SNAP16,PCH_SNAP_12_16,PC_SNAPBEN10,PC_SNAPBEN15,PCH_PC_SNAPBEN_10_15,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_OAPP16,SNAP_CAP09,SNAP_CAP16,SNAP_BBCE09,SNAP_BBCE16,SNAP_REPORTSIMPLE09,SNAP_REPORTSIMPLE16,PCT_NSLP09,PCT_NSLP15,PCH_NSLP_09_15,PCT_FREE_LUNCH09,PCT_FREE_LUNCH14,PCT_REDUCED_LUNCH09,PCT_REDUCED_LUNCH14,PCT_SBP09,PCT_SBP15,PCH_SBP_09_15,PCT_SFSP09,PCT_SFSP15,PCH_SFSP_09_15,PC_WIC_REDEMP08,PC_WIC_REDEMP12,PCH_PC_WIC_REDEMP_08_12,REDEMP_WICS08,REDEMP_WICS12,PCH_REDEMP_WICS_08_12,PCT_WIC09,PCT_WIC15,PCH_WIC_09_15,PCT_CACFP09,PCT_CACFP15,PCH_CACFP_09_15,FDPIR12
13221,GA,Oglethorpe,159431.1834,171493.5065,7.565849329,19.39529709,16.41494763,-2.98034946,20.25863033,14.07035176,-30.54638183,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,44.08029496,50.66059226,10.97910692,8.291571754,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13223,GA,Paulding,409149.6941,320085.1039,-21.76821625,19.39529709,16.41494763,-2.98034946,13.91309032,14.27886478,2.628995113,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,27.93207706,34.18281382,9.063422866,7.884021342,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,12.96494,12.09726,-6.69255,144018.9,125120.2,-13.12238,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13225,GA,Peach,270289.3872,251455.2633,-6.968132978,19.39529709,16.41494763,-2.98034946,33.092616,28.89868117,-12.67332516,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,62.19542828,,7.359959809,,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,24.37543,18.86315,-22.61405,164753.5,74434,-54.82099,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13227,GA,Pickens,308526.2259,228584.209,-25.91093081,19.39529709,16.41494763,-2.98034946,19.8826634,14.42471646,-27.45078382,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,40.1741849,44.08651634,10.13845467,10.03221353,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,17.22757,16.70336,-3.042844,76448.57,48887.4,-36.05191,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13229,GA,Pierce,135570.6556,161965.2051,19.46922026,19.39529709,16.41494763,-2.98034946,25.48246082,24.01550793,-5.756715959,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,47.49859472,49.27807487,8.712759978,8.582887701,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,22.3043,18.79935,-15.71423,101350.8,70851,-30.09327,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13231,GA,Pike,131679.2522,104667.9035,-20.51298763,19.39529709,16.41494763,-2.98034946,18.73822449,18.25688755,-2.568743558,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,35.2679674,33.78889212,8.199555446,7.414946205,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13233,GA,Polk,295220.187,252463.7747,-14.48288909,19.39529709,16.41494763,-2.98034946,28.53928069,29.69649398,4.054808891,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,54.26788796,83.18446602,7.792380194,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,36.6526,30.61804,-16.4642,220339.7,180156.6,-18.2369,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13235,GA,Pulaski,173217.8226,177132.09,2.259737081,19.39529709,16.41494763,-2.98034946,20.16375243,20.65915691,2.456906203,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,55.91054313,64.25531915,9.45686901,5.460992908,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13237,GA,Putnam,244183.2799,142731.0667,-41.54756757,19.39529709,16.41494763,-2.98034946,24.55855092,23.63605026,-3.756331773,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,63.13112968,67.63972944,10.93352706,8.081167675,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,26.54025,20.63624,-22.24548,135687,109361.8,-19.40145,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13239,GA,Quitman,31676.69552,,,19.39529709,16.41494763,-2.98034946,35.41583764,32.7833261,-7.433147775,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,93.2642487,100,5.18134715,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13241,GA,Rabun,239046.2144,202370.059,-15.34270497,19.39529709,16.41494763,-2.98034946,16.48644221,13.56017295,-17.74954973,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,50.08532423,55.38802661,13.05460751,10.73170732,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,24.43346,20.05645,-17.91398,101802,65372,-35.78515,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13243,GA,Randolph,258452.8758,162125.1986,-37.27088621,19.39529709,16.41494763,-2.98034946,32.95979617,33.78283958,2.49711314,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,81.40589569,82.63821532,7.860922147,7.662463628,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,34.38513,31.15177,-9.403378,61515,57062.25,-7.238478,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13245,GA,Richmond,421034.6441,352792.2489,-16.20826127,19.39529709,16.41494763,-2.98034946,36.21725031,34.02498829,-6.053087976,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,64.37178341,96.76761337,7.873894419,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,32.1927,25.46784,-20.88939,173415.1,177912.2,2.593235,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13247,GA,Rockdale,480317.385,357700.0601,-25.52839617,19.39529709,16.41494763,-2.98034946,27.11377105,25.64145936,-5.4301251,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,49.98415415,60.03647416,9.906826393,8.182370821,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,28.71269,21.52413,-25.03616,159642.5,123146.7,-22.86095,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13249,GA,Schley,182458.164,378473.552,107.4303192,19.39529709,16.41494763,-2.98034946,18.52960745,20.03422446,8.120069532,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,36.6643209,41.90751445,14.8486981,13.7283237,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13251,GA,Screven,201993.1239,182846.3995,-9.478899098,19.39529709,16.41494763,-2.98034946,34.45144933,30.40548514,-11.74395929,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,62.33218259,63.27396098,15.72688914,18.10856658,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,26.42508,,,93822.25,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13253,GA,Seminole,249334.87,312554.8414,25.35544725,19.39529709,16.41494763,-2.98034946,35.95295376,37.61910295,4.634248432,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,67.25826193,92.22829387,7.6499388,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,44.80574,31.23147,-30.29581,101944.3,69857,-31.47529,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13255,GA,Spalding,539499.2027,407403.6785,-24.48484141,19.39529709,16.41494763,-2.98034946,37.10871454,30.16563567,-18.71010341,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,61.1144822,69.80141302,8.090614887,6.77869009,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,38.86834,24.28775,-37.51277,191617.9,155113.7,-19.05052,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13257,GA,Stephens,415826.6197,329761.1131,-20.69744996,19.39529709,16.41494763,-2.98034946,30.83731296,29.55882353,-4.145917091,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,46.29944188,76.4749082,9.487988352,2.374541004,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,32.91481,27.37291,-16.8371,140250,118118.7,-15.77992,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13259,GA,Stewart,351800.0961,200193.5111,-43.09452633,19.39529709,16.41494763,-2.98034946,29.8090679,28.02833189,-5.973806418,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,83.88888889,94.37984496,10.92592593,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,39.66032,,,36265.4,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13261,GA,Sumter,427659.4313,297590.199,-30.41420878,19.39529709,16.41494763,-2.98034946,42.71153905,41.09744991,-3.779047008,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,73.69038311,98.66248694,10.39874902,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,55.92946,40.93135,-26.81611,180691.3,161443.5,-10.65231,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13263,GA,Talbot,52648.1837,47835.25029,-9.141689379,19.39529709,16.41494763,-2.98034946,30.63850449,28.26556979,-7.744942963,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,78.26086957,78.28571429,11.33540373,10.47619048,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13265,GA,Taliaferro,,,,19.39529709,16.41494763,-2.98034946,40.18637158,44.97354497,11.91243003,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,82.22222222,82.19895288,11.11111111,10.9947644,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13267,GA,Tattnall,142031.901,132839.0665,-6.472373071,19.39529709,16.41494763,-2.98034946,19.62839603,19.14302718,-2.472789174,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,59.62663695,88.71181939,11.78601282,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,38.56902,28.34049,-26.52006,128175.9,119899.2,-6.457296,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13269,GA,Taylor,178762.6327,113051.7123,-36.75875623,19.39529709,16.41494763,-2.98034946,33.57287222,26.87234384,-19.95816247,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,60.19543974,72.19945355,10.09771987,7.581967213,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,33.63719,,,73219.75,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13271,GA,Telfair,219070.1176,180556.6599,-17.58042496,19.39529709,16.41494763,-2.98034946,21.84343434,19.2657767,-11.80060609,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,63.79018613,93.65910413,10.15228426,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,38.73925,20.21482,-47.81826,85452.34,66098.4,-22.64881,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13273,GA,Terrell,288723.5276,346126.1261,19.8815105,19.39529709,16.41494763,-2.98034946,48.77437824,44.20815474,-9.361930721,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,60.71428571,79.58079784,10.84656085,5.409060176,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13275,GA,Thomas,259410.5017,225673.9942,-13.00506623,19.39529709,16.41494763,-2.98034946,27.63864043,32.01370694,15.82952868,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,54.21601137,72.90292722,9.201800095,1.550387597,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,29.81963,22.25901,-25.35449,113933.3,99551.2,-12.62329,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13277,GA,Tift,291212.3109,258573.9349,-11.2077597,19.39529709,16.41494763,-2.98034946,29.91383751,30.44627802,1.779913735,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,55.90551181,94.71165953,7.598425197,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,53.50219,38.22168,-28.56053,189727.7,142685,-24.79484,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13279,GA,Toombs,403990.5306,366557.7612,-9.265754157,19.39529709,16.41494763,-2.98034946,36.27447379,30.07435765,-17.09222902,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,62.9709753,82.39700375,8.256715342,3.745318352,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,51.47791,44.19689,-14.14397,144565.4,172462.6,19.29727,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13281,GA,Towns,143928.4557,97194.23688,-32.47045109,19.39529709,16.41494763,-2.98034946,18.40002547,10.79458927,-41.33383518,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,41.65931156,46.49446494,12.0917917,9.963099631,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13283,GA,Treutlen,135132.0516,104516.9324,-22.65570516,19.39529709,16.41494763,-2.98034946,33.51488744,32.48211202,-3.081542263,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,62.73031826,100,10.8040201,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,39.53252,,,69132.5,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13285,GA,Troup,406858.6934,275313.7314,-32.33185481,19.39529709,16.41494763,-2.98034946,26.69888431,25.16834655,-5.732590729,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,52.58654836,57.17214731,7.51010061,7.404778803,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,31.23651,33.94777,8.679777,133523.6,193694.7,45.064,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13287,GA,Turner,159054.4779,111570.5464,-29.85387911,19.39529709,16.41494763,-2.98034946,37.99925345,37.77791604,-0.582478307,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,68.48739496,95.59748428,8.943577431,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13289,GA,Twiggs,83440.46191,57431.60898,-31.17055244,19.39529709,16.41494763,-2.98034946,28.53818021,30.17154795,5.723447435,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,76.76056338,93.80434783,10.06036217,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13291,GA,Union,272271.1691,190142.124,-30.16442961,19.39529709,16.41494763,-2.98034946,17.90285322,12.90578701,-27.91212189,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,33.07064453,48.86613021,9.710104137,11.85076811,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,17.8026,17.07286,-4.099023,75394,61038.33,-19.04086,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13293,GA,Upson,300863.081,216550.3492,-28.02362173,19.39529709,16.41494763,-2.98034946,34.30560159,35.02649729,2.101393541,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,56.42123288,82.35432331,9.524828767,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,28.03897,27.58089,-1.633734,96327.88,183619.8,90.61954,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13295,GA,Walker,213247.7279,173942.6486,-18.43165207,19.39529709,16.41494763,-2.98034946,22.05262086,17.08349865,-22.53302339,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,50.60026261,54.08852927,12.15531795,11.78486435,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,20.55544,16.48643,-19.79529,133341.1,112262.7,-15.80787,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13297,GA,Walton,317371.6902,265394.1789,-16.37748825,19.39529709,16.41494763,-2.98034946,21.6480836,15.99525397,-26.11237896,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,41.86778594,43.83619392,7.750961875,8.099969889,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,16.33499,27.21529,66.60734,107901.4,191811.1,77.76517,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13299,GA,Ware,348120.4668,302990.3388,-12.96393987,19.39529709,16.41494763,-2.98034946,29.21440112,31.3482205,7.303998389,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,56.25513727,90.02942138,8.630609896,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,48.82022,45.31242,-7.185155,175674.7,180348.4,2.660448,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13301,GA,Warren,168882.6101,125946.0558,-25.42390494,19.39529709,16.41494763,-2.98034946,34.55319392,36.01746672,4.237735007,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,78.3269962,98.64457831,9.759188847,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13303,GA,Washington,398483.3585,267105.4949,-32.96947308,19.39529709,16.41494763,-2.98034946,28.57884552,31.1198167,8.891091076,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,53.76575469,82.40178857,13.89486628,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,35.68276,32.43647,-9.097659,148968.4,169310.3,13.65514,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13305,GA,Wayne,335203.4109,328186.7872,-2.093243519,19.39529709,16.41494763,-2.98034946,30.87588735,43.48770552,40.84682013,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,54.08524102,59.66095516,8.37520938,7.892818082,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,36.16807,28.77218,-20.44867,133528,217985.3,63.25059,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13307,GA,Webster,,,,19.39529709,16.41494763,-2.98034946,30.69548648,25.83807717,-15.82450671,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,62.81310212,62.79620853,11.75337187,13.74407583,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13309,GA,Wheeler,107376.28,84404.716,-21.3935182,19.39529709,16.41494763,-2.98034946,24.0084445,19.78599468,-17.58735274,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,70.92907093,100,9.290709291,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13311,GA,White,333606.5959,271317.222,-18.67150552,19.39529709,16.41494763,-2.98034946,19.43339228,15.28941624,-21.32399728,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,42.54714544,52.54237288,11.05657453,8.642205252,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,17.87469,14.81576,-17.11321,89809.6,102065.8,13.64681,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13313,GA,Whitfield,278012.1267,210282.7096,-24.36203699,19.39529709,16.41494763,-2.98034946,19.15629457,16.22890539,-15.28160455,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,58.76594482,62.32899253,10.5309997,10.98208829,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,67.42468,50.35584,-25.31542,263372,289151.6,9.78828,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13315,GA,Wilcox,121312.18,97351.6414,-19.75114007,19.39529709,16.41494763,-2.98034946,27.8678192,24.02978339,-13.77228615,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,76.55677656,,7.399267399,,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13317,GA,Wilkes,275792.2917,191555.124,-30.5436991,19.39529709,16.41494763,-2.98034946,29.57141509,30.38422649,2.748638858,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,65.12729426,94.47852761,9.117821196,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,31.51542,27.60292,-12.41455,81262.5,69531.75,-14.43563,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13319,GA,Wilkinson,102964.8027,96671.84536,-6.111755829,19.39529709,16.41494763,-2.98034946,33.04402384,29.42355342,-10.95650591,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,71.93528314,77.03318152,11.44990666,8.913467794,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
13321,GA,Worth,266418.5176,252394.9382,-5.263740494,19.39529709,16.41494763,-2.98034946,28.88355859,29.68659455,2.780252858,62,92.597,1,0,0,0,1,1,1,1,13.13427904,12.10152211,-1.032756923,59.92228698,92.76859504,9.88065501,0,5.744377651,6.137433513,0.393055861,0.696434332,0.991095326,0.294660994,,,,,,,5.078871539,2.587396369,-2.491475171,1.424865129,1.387363606,-0.037501523,0
